idx,set_id,video_id,ped_id,label,anchor_frame,n_frames_annotated_in_window,n_crossing_in_window,anchor_is_crossing,window_has_leakage,crossing_onset_frame,anchor_minus_onset,bbox_bottom_y,bbox_height,bbox_xcenter,bbox_area
350,set03,video_0007,3_7_493,0,7224,16,0,False,False,,,790.4000244140625,80.4200439453125,361.5550079345703,1631.7233788333833
351,set03,video_0007,3_7_501,0,11136,16,0,False,False,,,820.8200073242188,112.94000244140625,1412.7449951171875,5246.057598754764
352,set03,video_0007,3_7_505,0,11214,16,0,False,False,,,788.7999877929688,73.92999267578125,341.1000061035156,1658.9892161376774
353,set03,video_0007,3_7_507,1,12004,16,16,True,True,11817.0,187.0,909.4299926757812,216.6400146484375,469.89500427246094,19603.75942124054
354,set03,video_0007,3_7_509,1,12869,16,0,False,False,12472.0,397.0,804.280029296875,90.2900390625,629.3900146484375,2912.7575418949127
355,set03,video_0007,3_7_513,1,13903,16,16,True,True,13812.0,91.0,1036.4300537109375,391.85003662109375,981.4649963378906,74471.09467651322
356,set03,video_0007,3_7_518,1,15380,16,0,False,False,15179.0,201.0,800.719970703125,89.9599609375,594.625,2953.381564259529
357,set03,video_0007,3_7_519,1,15729,16,12,False,True,15612.0,117.0,838.7999877929688,148.02996826171875,653.5999755859375,11972.664555810392
358,set03,video_0007,3_7_520,0,15746,16,0,False,False,,,872.25,181.05999755859375,633.9649963378906,8580.424885522574
359,set03,video_0007,3_7_521,0,15743,16,0,False,False,,,854.0999755859375,155.7099609375,606.1300048828125,6449.513424754143
360,set03,video_0007,3_7_523,0,16559,16,0,False,False,,,851.780029296875,154.280029296875,634.0050048828125,8582.598783105612
361,set03,video_0008,3_8_541,0,10173,16,0,False,False,,,857.97998046875,104.4599609375,1323.8499755859375,5218.815567970276
362,set03,video_0008,3_8_527,1,2307,16,16,True,True,2183.0,124.0,995.1199951171875,358.6199951171875,312.41500091552734,46710.25983612053
363,set03,video_0008,3_8_528,1,5792,16,0,False,False,6002.0,-210.0,812.8599853515625,115.6099853515625,369.38499450683594,3665.991647619754
364,set03,video_0008,3_8_528,1,6179,16,16,True,True,6002.0,177.0,1080.0,496.77001953125,1537.4299926757812,79811.08831733465
365,set03,video_0008,3_8_529,1,5777,16,0,False,False,5964.0,-187.0,811.2100219726562,100.96002197265625,445.125,3760.7608184814453
366,set03,video_0008,3_8_529,1,6063,16,16,True,True,5964.0,99.0,1080.0,482.47998046875,1526.4349975585938,133323.67180019617
367,set03,video_0008,3_8_530,1,5810,16,0,False,False,5923.0,-113.0,863.1699829101562,203.3599853515625,1556.5650024414062,11666.761366650462
368,set03,video_0008,3_8_530,1,6173,16,16,True,True,5923.0,250.0,892.6400146484375,244.96002197265625,75.52499961853027,16209.005139843794
369,set03,video_0008,3_8_532,1,6184,16,16,True,True,5866.0,318.0,928.8400268554688,265.99005126953125,157.40000534057617,27088.427876547445
370,set03,video_0008,3_8_533,1,6769,16,16,True,True,6727.0,42.0,810.7000122070312,97.3800048828125,197.1500015258789,3515.417284728959
371,set03,video_0008,3_8_534,1,7030,16,16,True,True,6992.0,38.0,835.6900024414062,146.32000732421875,116.84499740600586,9363.0169561035
372,set03,video_0008,3_8_535,1,7661,16,16,True,True,7583.0,78.0,841.0999755859375,175.0,97.89500045776367,10326.750373840332
373,set03,video_0008,3_8_540,0,10167,16,0,False,False,,,839.9000244140625,113.0400390625,1424.1499633789062,3605.9800058603287
374,set03,video_0008,3_8_542,0,10176,16,0,False,False,,,846.780029296875,108.08001708984375,578.875,3040.291408471763
375,set03,video_0008,3_8_537,0,8390,16,0,False,False,,,1004.0499877929688,346.1300048828125,401.3800048828125,60233.55021005869
376,set03,video_0008,3_8_538,0,8381,16,0,False,False,,,966.2000122070312,290.32000732421875,289.8550033569336,27664.591548754834
377,set03,video_0008,3_8_546,0,12832,16,0,False,False,,,887.97998046875,233.90997314453125,400.1199951171875,16392.414915453643
378,set03,video_0008,3_8_547,0,12819,16,0,False,False,,,821.0999755859375,201.5699462890625,248.38499450683594,9971.665488976985
379,set03,video_0008,3_8_548,0,12828,16,0,False,False,,,826.0599975585938,203.32000732421875,272.98500061035156,10806.457148315385
380,set03,video_0008,3_8_549,0,12859,16,0,False,False,,,896.5,231.219970703125,383.61000061035156,19029.4078226313
381,set03,video_0008,3_8_552,1,13844,16,16,True,True,13743.0,101.0,884.0999755859375,180.72998046875,760.3699951171875,12047.46667534113
382,set03,video_0008,3_8_554,1,15327,16,16,True,True,15165.0,162.0,985.1699829101562,386.79998779296875,55.559998512268066,29342.64657229616
383,set03,video_0008,3_8_555,1,15309,16,16,True,True,15168.0,141.0,985.0999755859375,409.91998291015625,14.25,11682.719512939453
384,set03,video_0008,3_8_557,0,16096,16,0,False,False,,,853.1400146484375,129.780029296875,1210.6649780273438,5846.580814450979
385,set03,video_0008,3_8_558,0,16215,16,0,False,False,,,815.6699829101562,100.6199951171875,468.40000915527344,2777.1124793700874
386,set03,video_0008,3_8_559,0,16213,16,0,False,False,,,820.1699829101562,100.39996337890625,520.6650085449219,3434.6849532462656
387,set03,video_0008,3_8_560,0,16921,16,0,False,False,,,835.0999755859375,113.75,742.9549865722656,5015.24055480957
388,set03,video_0008,3_8_551,0,13599,16,0,False,False,,,896.52001953125,210.6400146484375,772.6549987792969,18917.579201318324
389,set03,video_0008,3_8_550,1,13182,16,16,True,True,13044.0,138.0,972.0,302.67999267578125,426.4100036621094,33694.339001562446
390,set03,video_0008,3_8_561,0,17090,16,0,False,False,,,873.4199829101562,174.55999755859375,1290.85498046875,9721.236035913229
391,set03,video_0008,3_8_562,0,17082,16,0,False,False,,,856.97998046875,172.17999267578125,1284.4049682617188,7636.178471557796
392,set03,video_0009,3_9_563,0,751,16,0,False,False,,,827.3400268554688,116.37005615234375,1435.6199951171875,3754.099147900939
393,set03,video_0009,3_9_564,0,755,16,0,False,False,,,814.7100219726562,91.010009765625,1470.1900024414062,1836.586885303259
394,set03,video_0009,3_9_565,0,753,16,0,False,False,,,839.0,124.6500244140625,1390.635009765625,4508.581644773483
395,set03,video_0009,3_9_566,0,759,16,0,False,False,,,826.4000244140625,116.25,1454.7349853515625,3628.157958984375
396,set03,video_0009,3_9_570,0,745,16,0,False,False,,,819.3699951171875,91.6400146484375,446.92999267578125,2542.093111425638
397,set03,video_0009,3_9_571,0,737,16,0,False,False,,,817.9299926757812,92.719970703125,437.125,2563.709453612566
398,set03,video_0009,3_9_572,0,745,16,0,False,False,,,819.2100219726562,96.67999267578125,457.11000061035156,2202.3701151367277
399,set03,video_0009,3_9_575,0,855,16,0,False,False,,,854.2999877929688,134.0,1368.7749633789062,3839.103271484375
400,set03,video_0009,3_9_576,0,852,16,0,False,False,,,838.9600219726562,103.74005126953125,1437.3949584960938,3617.4150812253356
401,set03,video_0009,3_9_577,0,850,16,0,False,False,,,836.5,106.739990234375,1472.9200439453125,3445.5700119137764
402,set03,video_0009,3_9_578,0,856,16,0,False,False,,,849.02001953125,113.72003173828125,1397.7050170898438,3076.1185294166207
403,set03,video_0009,3_9_579,0,862,16,0,False,False,,,850.0599975585938,118.52996826171875,1392.5950317382812,4109.439208470285
404,set03,video_0009,3_9_580,0,863,16,0,False,False,,,859.739990234375,120.6199951171875,1348.3499755859375,5758.397388964891
405,set03,video_0009,3_9_581,0,867,16,0,False,False,,,870.0399780273438,126.219970703125,1311.4349975585938,4252.35882499814
406,set03,video_0009,3_9_582,0,874,16,0,False,False,,,866.030029296875,134.260009765625,1299.47998046875,6715.688310742378
407,set03,video_0009,3_9_583,0,832,16,0,False,False,,,806.1699829101562,77.90997314453125,431.19000244140625,2083.311921045184
408,set03,video_0009,3_9_584,0,1644,16,0,False,False,,,882.9000244140625,210.510009765625,1461.4349975585938,18139.65679243207
409,set03,video_0009,3_9_587,1,2637,16,16,True,True,2568.0,69.0,1034.800048828125,391.580078125,1110.3599853515625,65848.0715212822
410,set03,video_0009,3_9_589,0,3300,16,0,False,False,,,826.010009765625,131.92999267578125,291.7949981689453,3695.356357043609
411,set03,video_0009,3_9_590,0,3293,16,0,False,False,,,809.7999877929688,99.6199951171875,287.25,2181.6803251951933
412,set03,video_0009,3_9_591,0,3288,16,0,False,False,,,817.5999755859375,103.699951171875,311.0749969482422,2000.37294421345
413,set03,video_0009,3_9_593,0,3351,16,0,False,False,,,862.4000244140625,189.49005126953125,1428.3699951171875,12032.618255615234
414,set03,video_0009,3_9_594,0,3347,16,0,False,False,,,878.0,193.66998291015625,1357.72998046875,14513.617171436548
415,set03,video_0009,3_9_595,0,3456,16,0,False,False,,,854.4199829101562,110.7099609375,530.6449890136719,3497.3306391835213
416,set03,video_0009,3_9_597,0,3447,16,0,False,False,,,845.239990234375,102.47998046875,485.88999938964844,3736.419212207198
417,set03,video_0009,3_9_598,0,3452,16,0,False,False,,,847.1400146484375,115.04998779296875,495.1600036621094,4003.738170776516
418,set03,video_0009,3_9_599,0,3444,16,0,False,False,,,844.9199829101562,105.64996337890625,469.57000732421875,3513.9188137203455
419,set03,video_0009,3_9_600,0,3441,16,0,False,False,,,844.0999755859375,109.7099609375,433.32501220703125,4518.953558862209
420,set03,video_0009,3_9_607,0,10518,16,0,False,False,,,890.2000122070312,183.32000732421875,1433.0250244140625,8625.215295776725
421,set03,video_0009,3_9_608,0,10521,16,0,False,False,,,881.2000122070312,182.70001220703125,1475.4000244140625,7892.631606444716
422,set03,video_0009,3_9_609,0,10511,16,0,False,False,,,885.6300048828125,165.3699951171875,1469.5450439453125,8108.095705419779
423,set03,video_0009,3_9_610,0,10505,16,0,False,False,,,884.0,165.84002685546875,1490.0700073242188,10288.701500095427
424,set03,video_0009,3_9_611,0,10526,16,0,False,False,,,877.8400268554688,166.08001708984375,1442.5800170898438,10662.34926123172
425,set03,video_0009,3_9_568,0,760,16,0,False,False,,,838.22998046875,112.3399658203125,1400.0650024414062,4874.432762548327
426,set03,video_0009,3_9_606,0,10536,16,0,False,False,,,896.0800170898438,199.239990234375,1393.030029296875,14803.54100292921
427,set03,video_0009,3_9_616,1,11331,16,16,True,True,11161.0,170.0,934.2999877929688,255.22998046875,560.2699890136719,22159.068773657084
428,set03,video_0009,3_9_617,1,11299,16,16,True,True,11174.0,125.0,1032.0400390625,393.010009765625,1247.1300048828125,79427.36135351658
429,set03,video_0009,3_9_618,1,12895,16,0,False,False,12700.0,195.0,985.22998046875,328.239990234375,1446.22998046875,33880.92217558622
430,set03,video_0009,3_9_620,1,14236,16,0,False,False,14012.0,224.0,890.7100219726562,228.67999267578125,218.29000091552734,16364.343206957914
431,set03,video_0009,3_9_621,1,14213,16,0,False,False,14018.0,195.0,903.010009765625,280.45001220703125,145.4650001525879,22147.135666671675
432,set03,video_0009,3_9_622,1,14228,16,0,False,False,14037.0,191.0,904.3200073242188,262.19000244140625,192.94499969482422,21061.723376202397
433,set03,video_0009,3_9_623,1,14376,16,16,True,True,14259.0,117.0,974.7999877929688,252.20001220703125,1164.0999755859375,32281.6015625
434,set03,video_0009,3_9_624,0,15330,16,0,False,False,,,904.9099731445312,218.16998291015625,1633.9649658203125,14462.496689379215
435,set03,video_0009,3_9_625,0,15386,16,0,False,False,,,889.7000122070312,213.760009765625,1807.22998046875,10371.639848828316
436,set03,video_0009,3_9_626,0,15831,16,0,False,False,,,872.0800170898438,163.3900146484375,1242.3099975585938,8189.106736376882
437,set03,video_0009,3_9_627,0,15809,16,0,False,False,,,853.219970703125,129.3599853515625,387.3450012207031,6332.172862060368
438,set03,video_0009,3_9_628,0,15824,16,0,False,False,,,857.5,141.09002685546875,1408.5999755859375,6913.411315917969
439,set03,video_0009,3_9_588,0,2623,16,0,False,False,,,908.2000122070312,262.72003173828125,118.83499908447266,21482.61811770033
440,set03,video_0009,3_9_592,0,3068,16,0,False,False,,,875.1500244140625,175.47003173828125,1229.9099731445312,10163.23194936663
441,set03,video_0009,3_9_619,0,13543,16,0,False,False,,,886.5700073242188,209.30999755859375,1304.135009765625,17429.24758478999
442,set03,video_0009,3_9_629,0,746,16,0,False,False,,,842.3800048828125,134.6099853515625,1362.7949829101562,4785.37512011826
443,set03,video_0010,3_10_630,1,990,16,16,True,True,884.0,106.0,1008.8800048828125,309.3499755859375,1492.10498046875,42934.69519555569
444,set03,video_0010,3_10_631,1,980,16,16,True,True,883.0,97.0,1031.52001953125,205.1199951171875,1461.6349487304688,12744.106298193336
445,set03,video_0010,3_10_633,1,1624,16,0,False,False,1632.0,-8.0,832.8800048828125,134.52001953125,251.77999877929688,7447.026310741901
446,set03,video_0010,3_10_633,1,2485,16,0,False,False,1632.0,853.0,798.5999755859375,94.65997314453125,1566.530029296875,2906.056553468108
447,set03,video_0010,3_10_634,1,2238,16,16,True,True,2176.0,62.0,817.219970703125,128.29998779296875,205.48500061035156,5715.762890014797
448,set03,video_0010,3_10_635,1,2218,16,16,True,True,2157.0,61.0,805.6699829101562,120.3399658203125,175.19499969482422,5476.671183435246
449,set03,video_0010,3_10_636,1,2491,16,0,False,False,1591.0,900.0,792.72998046875,81.15997314453125,1488.0850219726562,2690.455091185868
450,set03,video_0010,3_10_637,0,3328,16,0,False,False,,,831.0700073242188,111.69000244140625,1246.0700073242188,4945.622946240008
451,set03,video_0010,3_10_638,0,3322,16,0,False,False,,,811.7999877929688,102.6099853515625,510.8999938964844,2431.857905395329
452,set03,video_0010,3_10_639,0,3649,16,0,False,False,,,795.9000244140625,68.57000732421875,477.2850036621094,1359.744417089969
453,set03,video_0010,3_10_640,0,3661,16,0,False,False,,,798.8800048828125,78.780029296875,448.1000061035156,1712.677067577839
454,set03,video_0010,3_10_643,0,3735,16,0,False,False,,,795.3800048828125,73.30999755859375,339.3300018310547,1552.7074485961348
455,set03,video_0010,3_10_644,0,3738,16,0,False,False,,,805.469970703125,71.6099853515625,363.4199981689453,1548.2097190059721
456,set03,video_0010,3_10_645,0,3728,16,0,False,False,,,798.0999755859375,78.40997314453125,370.74000549316406,1790.883499475196
457,set03,video_0010,3_10_646,0,3735,16,0,False,False,,,798.5700073242188,70.47998046875,367.0500030517578,1361.6715879887342
458,set03,video_0010,3_10_647,0,3778,16,0,False,False,,,855.0800170898438,137.80999755859375,1450.2300415039062,9114.755257226527
459,set03,video_0010,3_10_648,0,3787,16,0,False,False,,,834.1699829101562,138.3800048828125,1493.8699951171875,5147.729424804449
460,set03,video_0010,3_10_652,0,6576,16,0,False,False,,,794.5,53.780029296875,957.4550170898438,1223.4956665039062
461,set03,video_0010,3_10_661,0,15440,16,0,False,False,,,792.1199951171875,79.32000732421875,1673.6199951171875,1726.0041339844465
462,set03,video_0010,3_10_662,0,15432,16,0,False,False,,,780.5900268554688,62.96002197265625,1670.52001953125,1163.4999763667583
463,set03,video_0010,3_10_663,0,15444,16,0,False,False,,,792.97998046875,79.02996826171875,1680.9400024414062,1618.541853658855
464,set03,video_0010,3_10_664,0,15955,16,0,False,False,,,805.72998046875,96.55999755859375,583.1699829101562,3080.266279540956
465,set03,video_0010,3_10_665,0,15958,16,0,False,False,,,795.8800048828125,82.1300048828125,506.6549987792969,3690.100517846644
466,set03,video_0010,3_10_653,0,6670,16,0,False,False,,,994.1300048828125,398.08001708984375,1770.8299560546875,39123.315742090344
467,set03,video_0010,3_10_654,0,6637,16,0,False,False,,,907.47998046875,265.3299560546875,1666.5299682617188,24373.205876514316
468,set03,video_0010,3_10_655,0,6595,16,0,False,False,,,902.0,340.80999755859375,1850.7149658203125,37233.49223327637
469,set03,video_0010,3_10_656,0,6701,16,0,False,False,,,907.9600219726562,315.36004638671875,1855.8800048828125,26300.997071772814
470,set03,video_0010,3_10_669,0,6619,16,0,False,False,,,961.5999755859375,348.2099609375,1746.6699829101562,29117.3152333498
471,set03,video_0010,3_10_683,1,12803,16,16,True,True,12448.0,355.0,823.0,171.27001953125,86.01999855041504,7768.807537129149
472,set03,video_0010,3_10_685,1,12876,16,16,True,True,12445.0,431.0,820.9000244140625,166.32000732421875,66.9950008392334,7832.00917027588
473,set03,video_0010,3_10_686,1,12903,16,16,True,True,12452.0,451.0,803.5800170898438,142.27001953125,48.67499923706055,6147.487413693219
474,set03,video_0010,3_10_688,1,12371,16,0,False,False,12465.0,-94.0,837.5,169.44000244140625,1906.6749877929688,4515.580201782286
475,set03,video_0010,3_10_688,1,12804,16,16,True,True,12465.0,339.0,861.6900024414062,207.780029296875,116.6500015258789,12138.50893106684
476,set03,video_0010,3_10_684,1,12839,16,16,True,True,12440.0,399.0,811.8499755859375,156.5,63.52000045776367,6613.690334320068
477,set03,video_0010,3_10_689,1,12155,16,0,False,False,12552.0,-397.0,816.0399780273438,114.949951171875,1784.2999877929688,2836.970968991518
478,set03,video_0010,3_10_689,1,12787,16,16,True,True,12552.0,235.0,989.97998046875,344.47998046875,254.364990234375,44737.61338144541
479,set03,video_0010,3_10_690,1,12889,16,16,True,True,12481.0,408.0,873.2999877929688,211.54998779296875,156.96000289916992,17499.416862472426
480,set03,video_0010,3_10_691,1,12381,16,0,False,False,12500.0,-119.0,817.719970703125,151.28997802734375,1896.7150268554688,4891.198341138661
481,set03,video_0010,3_10_691,1,12829,16,16,True,True,12500.0,329.0,871.4600219726562,240.92999267578125,55.75,15694.179575848393
482,set03,video_0010,3_10_692,1,12961,16,16,True,True,12466.0,495.0,797.0599975585938,139.83001708984375,64.85999870300293,5649.132370384177
483,set03,video_0010,3_10_670,0,12125,16,0,False,False,,,776.02001953125,118.98004150390625,135.36000061035156,5273.196310888976
484,set03,video_0010,3_10_673,1,12161,16,0,False,False,12440.0,-279.0,781.8099975585938,117.27001953125,93.28999710083008,5089.519026596099
485,set03,video_0010,3_10_673,1,12725,16,16,True,True,12440.0,285.0,1023.4299926757812,346.239990234375,1714.1799926757812,61436.84584531188
486,set03,video_0010,3_10_675,1,12339,16,0,False,False,12500.0,-161.0,792.4299926757812,144.3599853515625,12.555000305175781,3624.879320288077
487,set03,video_0010,3_10_675,1,14181,16,0,False,False,12500.0,1681.0,807.1699829101562,66.66998291015625,1363.8099975585938,1746.7584353014827
488,set03,video_0010,3_10_674,1,12191,16,0,False,False,12561.0,-370.0,813.27001953125,152.71002197265625,65.44499969482422,7627.865131500177
489,set03,video_0010,3_10_674,1,12843,16,16,True,True,12561.0,282.0,950.5,272.04998779296875,1866.4349975585938,23594.92333703488
490,set03,video_0010,3_10_671,1,13916,16,16,True,True,13617.0,299.0,767.8499755859375,102.5999755859375,105.95000076293945,3751.055639709346
491,set03,video_0010,3_10_672,1,13937,16,16,True,True,13606.0,331.0,771.4400024414062,115.45001220703125,101.6099967956543,3516.607266128529
492,set03,video_0010,3_10_676,1,13883,16,16,True,True,13647.0,236.0,764.27001953125,117.30999755859375,108.06499862670898,4510.569943130482
493,set03,video_0010,3_10_677,1,13858,16,16,True,True,13593.0,265.0,763.9000244140625,106.4200439453125,114.16499710083008,4313.203439275734
494,set03,video_0010,3_10_682,1,13921,16,16,True,True,13739.0,182.0,780.5599975585938,83.32000732421875,125.20000076293945,1883.032038391102
495,set03,video_0010,3_10_660,1,14765,16,16,True,True,14573.0,192.0,916.739990234375,213.0,427.36000061035156,23617.434539794922
496,set03,video_0010,3_10_681,1,13926,16,16,True,True,13726.0,200.0,784.6400146484375,124.22003173828125,134.2150001525879,5151.403920098674
497,set03,video_0010,3_10_666,0,15983,16,0,False,False,,,814.2999877929688,77.7099609375,1319.5099487304688,2262.9136830568314
498,set03,video_0010,3_10_667,0,15985,16,0,False,False,,,811.5700073242188,78.69000244140625,1296.9649658203125,2378.7972368896008
499,set03,video_0010,3_10_679,1,13864,16,16,True,True,13621.0,243.0,778.4500122070312,122.83001708984375,132.61000442504883,4849.329487039242
500,set03,video_0010,3_10_687,1,12180,16,0,False,False,12486.0,-306.0,839.1500244140625,156.09002685546875,1805.655029296875,6351.294046849012
501,set03,video_0010,3_10_687,1,12774,16,16,True,True,12486.0,288.0,890.8900146484375,252.6600341796875,130.5999984741211,15290.986348034814
502,set03,video_0010,3_10_632,1,990,16,16,True,True,842.0,148.0,1001.2999877929688,314.739990234375,699.0899963378906,42785.75504086912
503,set03,video_0010,3_10_678,1,13598,16,16,True,True,13489.0,109.0,810.5800170898438,112.530029296875,434.239990234375,5381.186825171113
504,set03,video_0011,3_11_694,0,487,16,0,False,False,,,847.72998046875,102.03997802734375,1162.4200439453125,4104.044926807284
505,set03,video_0011,3_11_695,0,482,16,0,False,False,,,841.6400146484375,99.97003173828125,1126.0549926757812,3377.9790741428733
506,set03,video_0011,3_11_696,0,1051,16,0,False,False,,,822.3400268554688,92.33001708984375,1149.7250366210938,3359.890674389899
507,set03,video_0011,3_11_697,0,1048,16,0,False,False,,,815.760009765625,90.02001953125,1202.0650024414062,2224.40215498209
508,set03,video_0011,3_11_698,0,1050,16,0,False,False,,,818.6199951171875,88.40997314453125,1175.7200317382812,1957.3981004878879
509,set03,video_0011,3_11_699,0,1047,16,0,False,False,,,819.5800170898438,90.9200439453125,1169.0999755859375,2000.240966796875
510,set03,video_0011,3_11_700,0,1760,16,0,False,False,,,837.25,142.030029296875,1366.280029296875,4905.722759962082
511,set03,video_0011,3_11_702,0,4758,16,0,False,False,,,854.9000244140625,153.260009765625,1391.8550415039062,8216.266878515482
512,set03,video_0011,3_11_703,0,4722,16,0,False,False,,,837.3599853515625,117.6099853515625,373.5350036621094,4030.4964950680733
513,set03,video_0011,3_11_704,0,4725,16,0,False,False,,,826.760009765625,121.69000244140625,324.375,3892.861989721656
514,set03,video_0011,3_11_705,0,4717,16,0,False,False,,,832.9000244140625,133.010009765625,333.5800018310547,4070.107110656798
515,set03,video_0011,3_11_706,0,4855,16,0,False,False,,,885.0,137.75,1385.7899780273438,6873.728363037109
516,set03,video_0011,3_11_707,0,4862,16,0,False,False,,,873.5499877929688,131.5899658203125,1390.175048828125,5822.855987548828
517,set03,video_0011,3_11_708,1,8189,16,16,True,True,7933.0,256.0,1006.1900024414062,354.55999755859375,1529.5750122070312,58527.1997532472
518,set03,video_0011,3_11_709,1,8170,16,16,True,True,7923.0,247.0,1024.27001953125,423.489990234375,1522.9949951171875,74047.26614892483
519,set03,video_0011,3_11_710,1,14730,16,16,True,True,14528.0,202.0,793.6400146484375,127.489990234375,150.68000030517578,5887.488760601729
520,set03,video_0011,3_11_711,1,14710,16,16,True,True,14506.0,204.0,812.25,146.739990234375,209.57999420166016,7201.998989392072
521,set03,video_0011,3_11_713,1,14763,16,16,True,True,14579.0,184.0,826.4299926757812,151.1099853515625,454.2049865722656,9482.151580810547
522,set03,video_0011,3_11_714,1,14757,16,16,True,True,14534.0,223.0,825.0999755859375,153.28997802734375,266.4249954223633,11470.689336468466
523,set03,video_0011,3_11_715,1,15083,16,16,True,True,14985.0,98.0,806.1900024414062,149.55999755859375,122.84499740600586,9420.783926721197
524,set03,video_0011,3_11_716,0,17563,16,0,False,False,,,851.1199951171875,154.17999267578125,1644.5,6568.082744628191
525,set03,video_0011,3_11_717,0,17558,16,0,False,False,,,807.75,119.65997314453125,207.0999984741211,2742.6063653687015
526,set03,video_0011,3_11_718,0,15363,16,0,False,False,,,874.3200073242188,130.72998046875,972.4250183105469,5975.670279711485
527,set03,video_0011,3_11_719,0,17734,16,0,False,False,,,865.1900024414062,165.71002197265625,445.30999755859375,9965.803148828447
528,set03,video_0011,3_11_720,0,17772,16,0,False,False,,,857.3200073242188,157.25,1600.4149780273438,9109.500946044922
529,set03,video_0011,3_11_712,1,14751,16,16,True,True,14542.0,209.0,794.0,126.65997314453125,203.76499938964844,5556.572403393686
530,set03,video_0012,3_12_721,0,1074,16,0,False,False,,,844.5599975585938,130.1099853515625,1373.7849731445312,5390.463681444526
531,set03,video_0012,3_12_723,0,2498,16,0,False,False,,,857.9000244140625,152.3800048828125,1390.1400146484375,8368.697963476181
532,set03,video_0012,3_12_724,0,2531,16,0,False,False,,,813.3800048828125,90.02001953125,416.26499938964844,2444.0429808348417
533,set03,video_0012,3_12_725,0,516,16,0,False,False,,,899.2000122070312,199.83001708984375,1437.6300048828125,9499.926818311214
534,set03,video_0012,3_12_728,0,2941,16,0,False,False,,,802.9000244140625,80.71002197265625,509.40000915527344,1673.9275306034833
535,set03,video_0012,3_12_730,0,2913,16,0,False,False,,,790.6400146484375,52.52001953125,617.3300170898438,984.2246531248093
536,set03,video_0012,3_12_731,0,2948,16,0,False,False,,,816.3800048828125,74.780029296875,1297.9849853515625,1452.970857322216
537,set03,video_0012,3_12_735,0,2992,16,0,False,False,,,797.3099975585938,75.52001953125,497.125,1465.841550976038
538,set03,video_0012,3_12_752,0,8429,16,0,False,False,,,809.97998046875,106.89996337890625,1311.324951171875,2913.0240020751953
539,set03,video_0012,3_12_754,0,8509,16,0,False,False,,,806.8599853515625,89.3399658203125,527.7049865722656,1655.4667311534286
540,set03,video_0012,3_12_757,0,11333,16,0,False,False,,,819.0700073242188,110.91998291015625,420.5,2735.2837997563183
541,set03,video_0012,3_12_758,0,11317,16,0,False,False,,,804.1199951171875,81.83001708984375,450.4700012207031,1713.5207576416433
542,set03,video_0012,3_12_759,0,11328,16,0,False,False,,,829.280029296875,121.6800537109375,1401.8699951171875,5692.19647744298
543,set03,video_0012,3_12_761,0,11420,16,0,False,False,,,806.510009765625,90.67999267578125,1426.9200439453125,2401.2044349610806
544,set03,video_0012,3_12_763,0,11423,16,0,False,False,,,806.7999877929688,89.0899658203125,1412.4349975585938,1989.3750216811895
545,set03,video_0012,3_12_764,0,11441,16,0,False,False,,,843.260009765625,87.0400390625,1340.3799438476562,2296.1166554689407
546,set03,video_0012,3_12_765,0,11420,16,0,False,False,,,806.0,89.84002685546875,1425.0199584960938,2080.698092676699
547,set03,video_0012,3_12_766,0,11434,16,0,False,False,,,823.3400268554688,90.02001953125,1376.2449951171875,2573.6802703142166
548,set03,video_0012,3_12_767,0,11428,16,0,False,False,,,808.1199951171875,91.760009765625,1412.3599853515625,3055.6128056645393
549,set03,video_0012,3_12_768,0,11417,16,0,False,False,,,806.4400024414062,81.6400146484375,1435.77001953125,1608.3043022453785
550,set03,video_0012,3_12_770,0,11424,16,0,False,False,,,775.3900146484375,63.33001708984375,440.77000427246094,1419.8598335329443
551,set03,video_0012,3_12_777,0,15802,16,0,False,False,,,830.0,126.4000244140625,1399.489990234375,4873.9923476576805
552,set03,video_0012,3_12_785,0,15876,16,0,False,False,,,790.0700073242188,85.75,424.85499572753906,1997.1182327270508
553,set03,video_0012,3_12_788,0,16392,16,0,False,False,,,823.1900024414062,103.19000244140625,469.7099914550781,4109.026653002948
554,set03,video_0012,3_12_795,0,16491,16,0,False,False,,,800.4099731445312,98.00994873046875,491.93499755859375,3160.820846557617
555,set03,video_0012,3_12_796,0,16493,16,0,False,False,,,798.7100219726562,85.67999267578125,502.09999084472656,1852.3984085451812
556,set03,video_0012,3_12_799,0,17089,16,0,False,False,,,813.9000244140625,88.11004638671875,488.75999450683594,2190.4171514045447
557,set03,video_0012,3_12_800,0,17097,16,0,False,False,,,833.6099853515625,104.3900146484375,1309.9099731445312,3956.3841037601233
558,set03,video_0012,3_12_801,0,17101,16,0,False,False,,,826.5,108.71002197265625,1322.3599853515625,3270.0059539079666
559,set03,video_0012,3_12_736,0,2985,16,0,False,False,,,810.7999877929688,73.8399658203125,514.5700073242188,1783.9760980457067
560,set03,video_0012,3_12_737,0,3815,16,0,False,False,,,855.9400024414062,147.72998046875,1246.6749877929688,7949.340871632099
561,set03,video_0012,3_12_738,1,4207,16,16,True,True,3922.0,285.0,1002.739990234375,318.14996337890625,1359.4750366210938,53891.426957152784
562,set03,video_0012,3_12_740,1,5791,16,0,False,False,5416.0,375.0,848.3599853515625,217.65997314453125,247.08000946044922,13642.92884373758
563,set03,video_0012,3_12_741,1,5863,16,16,True,True,5766.0,97.0,1037.9000244140625,421.10003662109375,1665.8099975585938,78231.92573656887
