set_id,video_id,ped_id,split,reason
gp_set_0001,gp_set_0001_vid_0006,gp_984,train,track_too_short
gp_set_0001,gp_set_0001_vid_0006,gp_985,train,track_too_short
gp_set_0001,gp_set_0001_vid_0006,gp_989,train,track_too_short
gp_set_0001,gp_set_0001_vid_0006,gp_990,train,track_too_short
gp_set_0001,gp_set_0001_vid_0006,gp_992,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1001,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1002,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1006,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1009,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1020,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1024,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1028,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1034,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1036,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1049,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1063,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1065,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1069,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1075,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1078,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0007,gp_1080,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1083,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1087,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1089,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1091,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1092,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1097,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1099,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1113,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1126,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1127,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1129,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1135,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1136,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1139,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1140,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1141,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1144,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1148,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1149,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1151,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1152,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1163,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1170,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1173,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1174,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0007,gp_1181,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1186,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0007,gp_1188,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1190,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1191,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0007,gp_1192,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1195,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1202,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1203,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1204,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1209,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1210,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1211,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1215,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1217,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1218,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1219,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1222,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1223,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1225,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1228,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1229,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1232,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1234,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1235,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1236,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1237,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1239,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1243,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1246,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1247,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1248,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1250,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1251,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1252,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1254,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0007,gp_1256,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1258,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1265,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1266,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1268,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1270,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1274,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1275,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1276,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1279,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1282,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1283,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1291,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1292,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1296,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1304,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1305,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1310,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1312,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1315,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1317,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1318,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1323,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1329,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1341,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1343,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1349,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1350,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1351,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1362,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1366,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1369,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1381,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1382,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1388,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1389,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1393,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1402,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1407,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1408,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0007,gp_1413,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1421,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1424,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1427,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1432,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1433,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1435,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1438,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1439,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1447,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1448,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1452,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1455,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1460,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1483,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1484,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1504,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1512,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1515,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1522,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1526,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1527,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1529,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1533,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1537,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1539,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1541,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1543,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1547,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1550,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1551,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1553,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1557,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1561,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1562,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1567,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1569,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1571,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1577,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1578,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1585,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1586,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1587,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1590,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1591,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1593,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1597,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1599,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1616,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1623,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1625,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1627,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1628,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1629,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1631,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1633,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1636,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_1638,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_978,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_994,train,track_too_short
gp_set_0001,gp_set_0001_vid_0007,gp_998,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1000,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1008,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1026,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1041,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1066,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1084,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1085,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1089,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1090,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1093,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1094,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1100,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1101,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1102,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1103,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1104,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1105,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1106,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1109,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1112,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1122,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1123,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1124,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1125,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1128,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1130,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1133,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1134,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1137,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1138,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1142,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1143,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1147,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1150,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1153,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1154,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1156,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1157,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1158,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1166,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1167,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1189,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1194,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0008,gp_1199,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1201,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1207,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0008,gp_1212,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1216,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1230,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1238,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1239,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1255,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1260,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1269,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1272,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1278,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1281,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0008,gp_1284,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1293,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1294,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1297,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1299,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1301,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1307,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1319,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1320,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1322,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1330,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1333,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1335,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1336,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1339,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1340,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1342,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1345,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1346,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1352,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1359,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1363,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1364,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1375,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1385,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1400,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1409,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1411,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1412,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1420,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1423,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1436,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1443,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1451,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1454,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1456,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1462,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_1463,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_258,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_263,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_267,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_268,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_269,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_270,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_271,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_278,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_279,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_280,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_285,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_286,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_289,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_294,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_297,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_298,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_299,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_300,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_312,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_313,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_314,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_316,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_317,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_318,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_319,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_325,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_326,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_330,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_331,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_336,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_339,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_341,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_342,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_343,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_345,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_373,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_375,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_377,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_653,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_654,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_658,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_664,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0008,gp_674,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_675,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_690,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_691,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_700,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_702,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_703,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_705,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_707,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_709,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_712,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_716,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_718,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_724,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_725,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_728,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_734,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_736,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_741,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_742,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_744,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_745,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_748,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_751,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_763,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_765,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_767,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_771,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_783,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_784,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_788,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_794,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_795,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_797,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_800,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_802,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_804,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_810,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_816,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_817,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_825,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_826,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_828,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_837,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_838,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_845,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_852,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_853,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_857,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_868,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_881,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_884,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_885,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_888,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_889,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_916,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_917,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_920,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_922,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_939,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_949,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_967,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_968,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_973,train,crossing_point_not_in_track
gp_set_0001,gp_set_0001_vid_0008,gp_991,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_993,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_996,train,track_too_short
gp_set_0001,gp_set_0001_vid_0008,gp_997,train,track_too_short
gp_set_0002,gp_set_0002_vid_0001,gp_4242,val,track_too_short
